Codice Regione-Data inizio;Regione-Data inizio;Codice Provincia/Uts-Data inizio;Provincia/uts-Data inizio;Codice Comune-Data inizio;Comune-Data inizio;Codice Comune-Data fine;Comune-Data fine;Codice Provincia/Uts-Data fine;Provincia/Uts-Data fine;Codice Regione-Data fine;Regione-Data fine
03;Lombardia;018;Pavia;018062;Ferrera Erbognone;018062;Ferrera Erbognone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018063;Filighera;018063;Filighera;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018064;Fortunago;018064;Fortunago;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018065;Frascarolo;018065;Frascarolo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018066;Galliavola;018066;Galliavola;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018067;Gambarana;018067;Gambarana;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018068;Gambolò;018068;Gambolò;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018069;Garlasco;018069;Garlasco;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018070;Genzone;018192;Corteolona e Genzone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018071;Gerenzago;018071;Gerenzago;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018072;Giussago;018072;Giussago;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018073;Godiasco;018073;Godiasco Salice Terme;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018074;Golferenzo;018074;Golferenzo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018075;Gravellona Lomellina;018075;Gravellona Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018076;Gropello Cairoli;018076;Gropello Cairoli;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018077;Inverno e Monteleone;018077;Inverno e Monteleone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018078;Landriano;018078;Landriano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018079;Langosco;018079;Langosco;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018080;Lardirago;018080;Lardirago;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018081;Linarolo;018081;Linarolo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018082;Lirio;018082;Lirio;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018083;Lomello;018083;Lomello;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018084;Lungavilla;018084;Lungavilla;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018085;Magherno;018085;Magherno;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018086;Marcignago;018086;Marcignago;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018087;Marzano;018087;Marzano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018088;Mede;018088;Mede;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018089;Menconico;018089;Menconico;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018090;Mezzana Bigli;018090;Mezzana Bigli;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018091;Mezzana Rabattone;018091;Mezzana Rabattone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018092;Mezzanino;018092;Mezzanino;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018093;Miradolo Terme;018093;Miradolo Terme;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018094;Montalto Pavese;018094;Montalto Pavese;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018095;Montebello della Battaglia;018095;Montebello della Battaglia;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018096;Montecalvo Versiggia;018096;Montecalvo Versiggia;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018097;Montescano;018097;Montescano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018098;Montesegale;018098;Montesegale;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018099;Monticelli Pavese;018099;Monticelli Pavese;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018100;Montù Beccaria;018100;Montù Beccaria;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018101;Mornico Losana;018101;Mornico Losana;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018102;Mortara;018102;Mortara;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018103;Nicorvo;018103;Nicorvo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018104;Olevano di Lomellina;018104;Olevano di Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018105;Oliva Gessi;018105;Oliva Gessi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018106;Ottobiano;018106;Ottobiano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018107;Palestro;018107;Palestro;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018108;Pancarana;018108;Pancarana;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018109;Parona;018109;Parona;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018110;Pavia;018110;Pavia;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018111;Pietra de' Giorgi;018111;Pietra de' Giorgi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018112;Pieve Albignola;018112;Pieve Albignola;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018113;Pieve del Cairo;018113;Pieve del Cairo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018114;Pieve Porto Morone;018114;Pieve Porto Morone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018115;Pinarolo Po;018115;Pinarolo Po;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018116;Pizzale;018116;Pizzale;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018117;Ponte Nizza;018117;Ponte Nizza;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018118;Portalbera;018118;Portalbera;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018119;Rea;018119;Rea;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018120;Redavalle;018120;Redavalle;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018121;Retorbido;018121;Retorbido;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018122;Rivanazzano Terme;018122;Rivanazzano Terme;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018123;Robbio;018123;Robbio;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018124;Robecco Pavese;018124;Robecco Pavese;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018125;Rocca de' Giorgi;018125;Rocca de' Giorgi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018126;Rocca Susella;018126;Rocca Susella;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018127;Rognano;018127;Rognano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018128;Romagnese;018128;Romagnese;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018129;Roncaro;018129;Roncaro;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018130;Rosasco;018130;Rosasco;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018131;Rovescala;018131;Rovescala;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018132;Ruino;018193;Colli Verdi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018133;San Cipriano Po;018133;San Cipriano Po;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018134;San Damiano al Colle;018134;San Damiano al Colle;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018135;San Genesio ed Uniti;018135;San Genesio ed Uniti;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018136;San Giorgio di Lomellina;018136;San Giorgio di Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018137;San Martino Siccomario;018137;San Martino Siccomario;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018138;Sannazzaro de' Burgondi;018138;Sannazzaro de' Burgondi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018139;Santa Cristina e Bissone;018139;Santa Cristina e Bissone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018140;Santa Giuletta;018140;Santa Giuletta;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018141;Sant'Alessio con Vialone;018141;Sant'Alessio con Vialone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018142;Santa Margherita di Staffora;018142;Santa Margherita di Staffora;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018143;Santa Maria della Versa;018143;Santa Maria della Versa;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018144;Sant'Angelo Lomellina;018144;Sant'Angelo Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018145;San Zenone al Po;018145;San Zenone al Po;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018146;Sartirana Lomellina;018146;Sartirana Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018147;Scaldasole;018147;Scaldasole;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018148;Semiana;018148;Semiana;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018149;Silvano Pietra;018149;Silvano Pietra;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018150;Siziano;018150;Siziano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018151;Sommo;018151;Sommo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018152;Spessa;018152;Spessa;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018153;Stradella;018153;Stradella;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018154;Suardi;018154;Suardi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018155;Torrazza Coste;018155;Torrazza Coste;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018156;Torre Beretti e Castellaro;018156;Torre Beretti e Castellaro;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018157;Torre d'Arese;018157;Torre d'Arese;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018158;Torre de' Negri;018158;Torre de' Negri;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018159;Torre d'Isola;018159;Torre d'Isola;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018160;Torrevecchia Pia;018160;Torrevecchia Pia;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018161;Torricella Verzate;018161;Torricella Verzate;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018162;Travacò Siccomario;018162;Travacò Siccomario;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018163;Trivolzio;018163;Trivolzio;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018164;Tromello;018164;Tromello;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018165;Trovo;018165;Trovo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018166;Val di Nizza;018166;Val di Nizza;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018167;Valeggio;018167;Valeggio;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018168;Valle Lomellina;018168;Valle Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018169;Valle Salimbene;018169;Valle Salimbene;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018170;Valverde;018193;Colli Verdi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018171;Varzi;018171;Varzi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018172;Velezzo Lomellina;018172;Velezzo Lomellina;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018173;Vellezzo Bellini;018173;Vellezzo Bellini;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018174;Verretto;018174;Verretto;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018175;Verrua Po;018175;Verrua Po;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018176;Vidigulfo;018176;Vidigulfo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018177;Vigevano;018177;Vigevano;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018178;Villa Biscossi;018178;Villa Biscossi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018179;Villanova d'Ardenghi;018179;Villanova d'Ardenghi;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018180;Villanterio;018180;Villanterio;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018181;Vistarino;018181;Vistarino;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018182;Voghera;018182;Voghera;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018183;Volpara;018183;Volpara;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018184;Zavattarello;018184;Zavattarello;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018185;Zeccone;018185;Zeccone;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018186;Zeme;018186;Zeme;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018187;Zenevredo;018187;Zenevredo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018188;Zerbo;018188;Zerbo;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018189;Zerbolò;018189;Zerbolò;018;Pavia;03;Lombardia
03;Lombardia;018;Pavia;018190;Zinasco;018190;Zinasco;018;Pavia;03;Lombardia
03;Lombardia;019;Cremona;019001;Acquanegra Cremonese;019001;Acquanegra Cremonese;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019002;Agnadello;019002;Agnadello;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019003;Annicco;019003;Annicco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019004;Azzanello;019004;Azzanello;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019005;Bagnolo Cremasco;019005;Bagnolo Cremasco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019006;Bonemerse;019006;Bonemerse;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019007;Bordolano;019007;Bordolano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019008;Ca' d'Andrea;019107;Torre de' Picenardi;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019009;Calvatone;019009;Calvatone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019010;Camisano;019010;Camisano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019011;Campagnola Cremasca;019011;Campagnola Cremasca;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019012;Capergnanica;019012;Capergnanica;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019013;Cappella Cantone;019013;Cappella Cantone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019014;Cappella de' Picenardi;019014;Cappella de' Picenardi;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019015;Capralba;019015;Capralba;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019016;Casalbuttano ed Uniti;019016;Casalbuttano ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019017;Casale Cremasco-Vidolasco;019017;Casale Cremasco-Vidolasco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019018;Casaletto Ceredano;019018;Casaletto Ceredano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019019;Casaletto di Sopra;019019;Casaletto di Sopra;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019020;Casaletto Vaprio;019020;Casaletto Vaprio;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019021;Casalmaggiore;019021;Casalmaggiore;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019022;Casalmorano;019022;Casalmorano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019023;Casteldidone;019023;Casteldidone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019024;Castel Gabbiano;019024;Castel Gabbiano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019025;Castelleone;019025;Castelleone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019026;Castelverde;019026;Castelverde;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019027;Castelvisconti;019027;Castelvisconti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019028;Cella Dati;019028;Cella Dati;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019029;Chieve;019029;Chieve;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019030;Cicognolo;019030;Cicognolo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019031;Cingia de' Botti;019031;Cingia de' Botti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019032;Corte de' Cortesi con Cignone;019032;Corte de' Cortesi con Cignone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019033;Corte de' Frati;019033;Corte de' Frati;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019034;Credera Rubbiano;019034;Credera Rubbiano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019035;Crema;019035;Crema;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019036;Cremona;019036;Cremona;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019037;Cremosano;019037;Cremosano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019038;Crotta d'Adda;019038;Crotta d'Adda;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019039;Cumignano sul Naviglio;019039;Cumignano sul Naviglio;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019040;Derovere;019040;Derovere;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019041;Dovera;019041;Dovera;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019042;Drizzona;019116;Piadena Drizzona;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019043;Fiesco;019043;Fiesco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019044;Formigara;019044;Formigara;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019045;Gabbioneta-Binanuova;019045;Gabbioneta-Binanuova;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019046;Gadesco-Pieve Delmona;019046;Gadesco-Pieve Delmona;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019047;Genivolta;019047;Genivolta;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019048;Gerre de' Caprioli;019048;Gerre de' Caprioli;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019049;Gombito;019049;Gombito;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019050;Grontardo;019050;Grontardo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019051;Grumello Cremonese ed Uniti;019051;Grumello Cremonese ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019052;Gussola;019052;Gussola;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019053;Isola Dovarese;019053;Isola Dovarese;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019054;Izano;019054;Izano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019055;Madignano;019055;Madignano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019056;Malagnino;019056;Malagnino;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019057;Martignana di Po;019057;Martignana di Po;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019058;Monte Cremasco;019058;Monte Cremasco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019059;Montodine;019059;Montodine;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019060;Moscazzano;019060;Moscazzano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019061;Motta Baluffi;019061;Motta Baluffi;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019062;Offanengo;019062;Offanengo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019063;Olmeneta;019063;Olmeneta;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019064;Ostiano;019064;Ostiano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019065;Paderno Ponchielli;019065;Paderno Ponchielli;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019066;Palazzo Pignano;019066;Palazzo Pignano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019067;Pandino;019067;Pandino;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019068;Persico Dosimo;019068;Persico Dosimo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019069;Pescarolo ed Uniti;019069;Pescarolo ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019070;Pessina Cremonese;019070;Pessina Cremonese;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019071;Piadena;019116;Piadena Drizzona;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019072;Pianengo;019072;Pianengo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019073;Pieranica;019073;Pieranica;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019074;Pieve d'Olmi;019074;Pieve d'Olmi;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019075;Pieve San Giacomo;019075;Pieve San Giacomo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019076;Pizzighettone;019076;Pizzighettone;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019077;Pozzaglio ed Uniti;019077;Pozzaglio ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019078;Quintano;019078;Quintano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019079;Ricengo;019079;Ricengo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019080;Ripalta Arpina;019080;Ripalta Arpina;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019081;Ripalta Cremasca;019081;Ripalta Cremasca;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019082;Ripalta Guerina;019082;Ripalta Guerina;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019083;Rivarolo del Re ed Uniti;019083;Rivarolo del Re ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019084;Rivolta d'Adda;019084;Rivolta d'Adda;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019085;Robecco d'Oglio;019085;Robecco d'Oglio;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019086;Romanengo;019086;Romanengo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019087;Salvirola;019087;Salvirola;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019088;San Bassano;019088;San Bassano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019089;San Daniele Po;019089;San Daniele Po;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019090;San Giovanni in Croce;019090;San Giovanni in Croce;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019091;San Martino del Lago;019091;San Martino del Lago;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019092;Scandolara Ravara;019092;Scandolara Ravara;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019093;Scandolara Ripa d'Oglio;019093;Scandolara Ripa d'Oglio;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019094;Sergnano;019094;Sergnano;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019095;Sesto ed Uniti;019095;Sesto ed Uniti;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019096;Solarolo Rainerio;019096;Solarolo Rainerio;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019097;Soncino;019097;Soncino;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019098;Soresina;019098;Soresina;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019099;Sospiro;019099;Sospiro;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019100;Spinadesco;019100;Spinadesco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019101;Spineda;019101;Spineda;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019102;Spino d'Adda;019102;Spino d'Adda;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019103;Stagno Lombardo;019103;Stagno Lombardo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019104;Ticengo;019104;Ticengo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019105;Torlino Vimercati;019105;Torlino Vimercati;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019106;Tornata;019106;Tornata;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019107;Torre de' Picenardi;019107;Torre de' Picenardi;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019108;Torricella del Pizzo;019108;Torricella del Pizzo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019109;Trescore Cremasco;019109;Trescore Cremasco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019110;Trigolo;019110;Trigolo;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019111;Vaiano Cremasco;019111;Vaiano Cremasco;019;Cremona;03;Lombardia
03;Lombardia;019;Cremona;019112;Vailate;019112;Vailate;019;Cremona;03;Lombardia
